Compound_ID,SMILES,Sau_R1_10uM,Sau_R2_10uM,Sau_Mean_10uM,HepG2_R1_10uM,HepG2_R2_10uM,HepG2_Mean_10uM,HSkMC_R1_10uM,HSkMC_R2_10uM,HSkMC_Mean_10uM,IMR90_R1_10uM,IMR90_R2_10uM,IMR90_Mean_10uM,Eco_stokes20_Mean,Abau_liu23_Mean
BRD-A66419424,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(ccc1Cl)Cl)[B]1OC(=O)C[C@@](CC(=O)O)(O1)C(=O)O,0.804373004,0.815671883,0.810022444,0.13889382,0.143652052,0.141272936,0.872004097,0.658551869,0.765277983,0.061635595,0.075000602,0.068318099,,
BRD-K48317090,OC[C@@H](Cc1ccccc1)NC(=O)C[C@@H]1CC=CCC[C@@H](Cc2ccc(cc2)F)C(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O,0.792770574,0.827436549,0.810103562,0.835374274,0.916196067,0.875785171,0.987543143,0.975731259,0.981637201,0.937548512,0.956427909,0.946988211,,
BRD-K66114393,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)S(=O)(=O)c1ccc(cc1)F)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.789944033,0.830297109,0.810120571,0.970712882,0.991658114,0.981185498,1.058364281,1.043389432,1.050876857,1.005770092,0.913754995,0.959762544,,
BRD-K36248427,COc1cc(ccc1O)/C=C/C(=O)C1=C(NCCc2ccccc2)SC(=CC1=O)c1ccc(c(c1)OC)O,0.791386356,0.829040331,0.810213343,0.936770716,1.003209872,0.969990294,1.01826347,1.006912965,1.012588217,0.934147108,0.912766453,0.923456781,,
BRD-K63585449,COc1ccc(cc1)NC(=O)Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCN(C)CC3)O[C@@H](CO)[C@H]1O2,0.828425085,0.79201169,0.810218387,1.075480001,1.062887183,1.069183592,0.981409437,0.971944007,0.976676722,1.045527426,1.070247407,1.057887417,,
BRD-K40129684,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@H]1CN(C)C(=O)Nc1cccc2ccccc12)NS(=O)(=O)c1ccc(cc1)F,0.810262391,0.810187549,0.81022497,0.918477357,0.971682948,0.945080152,0.99353731,0.984369191,0.988953251,1.003501597,1.022543768,1.013022683,,
BRD-K55305763,COc1ccc2c(c(oc2c1)C)-c1ccc(cc1)Cl,0.763713166,0.856738879,0.810226022,0.887067748,0.901784813,0.894426281,1.00221558,1.003768085,1.002991833,0.981181032,1.020495799,1.000838416,,
BRD-K36849234,COC1=NC(=NC(=O)NS(=O)(=O)Nc2cccc3cccnc23)N=C(N1)OC,0.760524001,0.860078612,0.810301306,0.594318096,0.70584344,0.650080768,0.850685589,0.915103724,0.882894657,0.968986535,1.008242566,0.988614551,,
BRD-K43724839,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1c(noc1C)C)NS(=O)(=O)c1cn(cn1)C,0.802684729,0.817934803,0.810309766,0.966241517,0.978573147,0.972407332,0.984195462,0.993616665,0.988906064,1.024314273,1.020986555,1.022650414,,
BRD-K84010565,COCCOC(=O)N1C(=O)[C@@]2([C@H]([C@H]3N([C@@H]([C@@H](OC3=O)c3ccccc3)c3ccccc3)[C@H]2c2ccc(cc2)OCCO)C(=O)N2CCCCCCC2)c2cc(ccc21)C#CC1=CCCCC1,0.822532904,0.798134649,0.810333777,1.021635253,1.008563405,1.015099329,1.006573032,0.995926774,1.001249903,0.922511527,0.935352027,0.928931777,,
BRD-K34168182,CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.734539486,0.886142858,0.810341172,1.016174181,0.990735112,1.003454647,0.972244734,1.001859217,0.987051975,1.011806931,0.980597511,0.996202221,,
ACECLOFENAC,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.79786,0.82293,0.810395,1.218951287,1.339410135,1.279180711,1.050984346,1.056001878,1.053493112,1.035414736,1.124665905,1.080040321,,
BRD-K26212172,C[C@H]1CCCCO[C@H](CN(C)Cc2ccc(cc2)C(=O)O)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.745261708,0.875536045,0.810398877,1.02898262,1.044984391,1.036983505,1.017738335,1.01544189,1.016590112,1.151340618,1.045119307,1.098229963,,
BRD-K13154818,OC[C@@H](O)[C@H](O)[C@@H](O)/C=N/NC(=O)c1ccccc1O,0.733830498,0.887299981,0.81056524,0.900523622,0.994784145,0.947653884,0.997607005,1.001077935,0.99934247,0.647723568,0.731063715,0.689393642,,
BRD-K11331752,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)C(F)(F)F)NC(=O)Nc1c(noc1C)C,0.782972331,0.838377546,0.810674939,1.076291329,1.025985821,1.051138575,0.980275657,0.984643786,0.982459722,1.093119273,1.065061352,1.079090313,,
BRD-K82538505,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)NC(=O)Nc1ccc2c(c1)OCO2,0.771096261,0.850317412,0.810706836,0.942284528,0.955013825,0.948649177,0.994919936,1.01662953,1.005774733,0.937979476,0.882344014,0.910161745,,
BRD-K53768630,CO[C@@H]1CN(C)C(=O)c2cc(ccc2OC[C@H](C)N(C[C@@H]1C)C(=O)Nc1c(noc1C)C)NC(=O)Nc1ccc(cc1)Cl,0.792165406,0.829280329,0.810722868,0.983565742,0.994947942,0.989256842,1.005970998,1.002803046,1.004387022,0.993574548,0.994250301,0.993912425,,
BRD-K36869674,CCOC(=O)C[n+]1ccccc1C,0.824840076,0.796658114,0.810749095,1.013523494,0.912036915,0.962780205,1.0233077,1.028091773,1.025699737,1.017038347,0.972267074,0.994652711,,0.856751649
BRD-K80262108,Nc1ccncc1N,0.8028671,0.818874259,0.810870679,1.015354167,1.016010891,1.015682529,0.986574855,1.007207284,0.99689107,0.932199852,0.95190048,0.942050166,,
BRD-K57136395,COc1ccc(cc1)S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C[C@H](C)[C@@H](CN(C)CC1CCCCC1)OCCCC[C@@H](C)O2)[C@H](C)CO,0.835017986,0.78685133,0.810934658,1.078705427,1.042299456,1.060502442,0.975427744,0.983193414,0.979310579,0.879208913,0.922637815,0.900923364,,
BRD-K36712206,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NS(=O)(=O)C,0.791951779,0.82995125,0.810951514,0.994128613,0.992121587,0.9931251,0.983545895,0.984829009,0.984187452,0.953867879,0.949134863,0.951501371,,
BRD-K25931621,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NC(=O)Nc1ccc2c(c1)OCO2,0.833464714,0.788550333,0.811007523,0.908558672,0.884732201,0.896645437,0.889142081,0.823635624,0.856388853,1.126209978,0.891198195,1.008704087,,
BRD-K21339574,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)CN(C)C)C#Cc1ccccc1,0.9787416,0.643366774,0.811054187,0.88435686,0.914213311,0.899285086,0.976418217,0.981721934,0.979070076,0.94314476,0.798167145,0.870655953,,
BRD-K03043723,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)S(=O)(=O)c1cccs1)NC(=O)Nc1c(noc1C)C,0.909794615,0.712432993,0.811113804,0.995748315,0.979228635,0.987488475,0.963308942,0.970844696,0.967076819,1.038960115,1.013508101,1.026234108,,
BRD-K58956769,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)CN(C)C)-c1ccc(cc1)C(=O)N(C)C,0.774191814,0.848101932,0.811146873,1.010526254,1.153331156,1.081928705,0.997876913,0.998400687,0.9981388,1.005921919,1.036432966,1.021177443,,
BRD-K03898380,CN1C(=O)N2[C@@H](C=C3CN4[C@@H](Cc5ccc(cc5)-n5cc(nn5)C(=O)NO)C(=O)O[C@@H](Cc5ccccc5)[C@H]4[C@@H]3N2C1=O)C1CC1,0.770106631,0.852309238,0.811207935,0.948492773,0.97228935,0.960391061,0.996909575,1.017302758,1.007106166,1.134438988,0.919816099,1.027127544,,
BRD-K45696868,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)Cc1ccncc1)C1=CCCC1,0.870380607,0.752173816,0.811277211,0.982623925,0.940688058,0.961655991,0.982492822,0.981365105,0.981928963,1.01625869,1.013316362,1.014787526,,
BRD-K18517223,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NC(=O)Nc1ccc2c(c1)OCO2,0.78484041,0.838213251,0.81152683,0.973836232,0.995269735,0.984552984,1.037438666,1.040953792,1.039196229,0.723174414,0.772857856,0.748016135,,
BRD-K41426804,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccccc1,0.822589773,0.800464298,0.811527035,0.914001792,0.907049375,0.910525583,0.947055375,0.90025013,0.923652752,0.989314609,1.04169622,1.015505415,,
BRD-K97485207,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)c1ccc(cc1)-c1nccs1,0.929995246,0.693063617,0.811529431,0.9614061,0.984546914,0.972976507,1.039045736,1.031674979,1.035360358,0.98901272,1.021801585,1.005407153,,
BRD-K59715032,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(cc2)OCc2ccccc2)NC1=O)OC(=O)NCCN)c1ccccc1,0.856188135,0.766973147,0.811580641,1.023497904,1.024271406,1.023884655,1.02251444,0.984850082,1.003682261,0.994491552,1.034002864,1.014247208,,
BRD-K79203941,COc1ccc2c(c1)C(=O)C(=O)N2,0.821093624,0.802297758,0.811695691,1.022940725,0.979392768,1.001166746,0.995848617,0.987869328,0.991858972,0.992102466,1.018106645,1.005104556,,
BRD-K96781538,CCc1cc(c(s1)N)C(=O)N,0.767995197,0.855543473,0.811769335,0.956991501,0.952685596,0.954838548,0.97900172,0.982041924,0.980521822,1.025600084,1.012953071,1.019276578,,
BRD-K62538333,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)CCCCCC(=O)Nc1ccccc1N,0.814202594,0.809374765,0.811788679,1.09316351,1.050112572,1.071638041,0.997655685,0.999792479,0.998724082,1.005314977,1.007746857,1.006530917,,
BRD-K88404001,O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)S(=O)(=O)c1ccc(cc1)Cl)CC(=O)NCc1ccncn1,0.729310544,0.894539561,0.811925052,1.059079247,1.039759671,1.049419459,0.987816701,0.976244635,0.982030668,1.005623055,1.079694101,1.042658578,,
BRD-K15826241,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)[C@H](C)c1ccccc1,0.758420212,0.865631335,0.812025774,0.979536536,1.028757125,1.004146831,0.975671394,1.002925235,0.989298315,0.943246344,0.959359586,0.951302965,,
BRD-A57133804,CCOCC(=O)N[C@H]1CCSC1=O,0.767754847,0.856309123,0.812031985,1.018747189,1.02142266,1.020084924,0.985770803,0.994303618,0.99003721,0.930513108,0.961536237,0.946024673,,1.015733926
BRD-K00222388,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)/C=N/NC(=O)c2cccc(c2)C(=O)NO)[C@H](O)[C@@H](O)[C@H]1O,0.819855243,0.804385642,0.812120443,1.023675002,1.016250998,1.019963,0.995772392,0.998942694,0.997357543,1.071966168,1.060011102,1.065988635,,
BRD-K31607240,NNC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.851713409,0.772547659,0.812130534,1.063723436,1.047624772,1.055674104,0.983663573,0.966285563,0.974974568,1.004325747,1.023167195,1.013746471,,
BRD-A33144486,CS(=O)(=O)Nc1cccc(c1)C1=NN([C@@H](C1)c1ccco1)c1nc(c2cc(ccc2n1)Cl)-c1ccccc1,0.766532631,0.857796083,0.812164357,1.012446861,1.021901645,1.017174253,0.971695898,0.971300812,0.971498355,1.045701768,1.069321435,1.057511602,,
BRD-K88802328,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)c1ccccc1F)C#Cc1ccncc1,0.821632184,0.802754989,0.812193587,0.938988842,0.875923101,0.907455971,1.006666195,0.985319807,0.995993001,0.977366804,0.976722484,0.977044644,,
BRD-K60111408,CC(C)NC(=O)N(C)C[C@H]1Oc2c(cccc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1c(noc1C)C,0.759625104,0.864788852,0.812206978,1.054269137,1.033336623,1.04380288,1.016590788,1.015895733,1.01624326,0.93166703,0.903903017,0.917785024,,
BRD-K51520673,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)N(C)C,0.840608488,0.783868825,0.812238656,1.056846438,1.012743995,1.034795216,1.036487574,1.032951492,1.034719533,1.039918488,1.008320294,1.024119391,,
BRD-K84584850,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)C(=O)Nc1cccc2ccccc12)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.862949946,0.76176618,0.812358063,1.072780956,1.064253516,1.068517236,0.979860171,0.98212379,0.980991981,1.012523242,1.001745505,1.007134374,,
BRD-K87340398,OC[C@H]1O[C@@H](C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)Cc1ccncc1)CC(=O)N1CCc2ccccc2C1,0.81689353,0.807866502,0.812380016,1.015967057,1.026675281,1.021321169,1.012058863,1.017558636,1.014808749,0.909779795,0.962351009,0.936065402,,
BRD-K00003609,CNC(=O)c1cnn(c1)-c1nc(c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)N,0.865451984,0.759461886,0.812456935,1.085592919,1.070977898,1.078285408,0.970282231,0.989330009,0.97980612,0.936564683,1.006608631,0.971586657,,
BRD-K64693729,COc1ccc(cc1)CN(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1cccc2ccccc12,0.774136139,0.850931332,0.812533735,0.995506882,0.972200465,0.983853673,0.984092103,0.981151246,0.982621674,1.038625494,1.026469264,1.032547379,,
BRD-K42466986,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]1OCc2cn(nn2)CCCC(=O)N(C[C@@H]1C)[C@H](C)CO,0.900371457,0.724775136,0.812573297,1.021070544,1.150568935,1.085819739,0.998877362,1.005877233,1.002377298,1.01349056,1.046416793,1.029953677,,
BRD-K58281763,COc1ccc(cc1)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1ccccc1,0.778988051,0.846162245,0.812575148,1.060659974,0.966412018,1.013535996,0.988556673,0.972214727,0.9803857,1.013008845,0.982449098,0.997728972,,
BRD-K79829201,CN(C)CCCNC(=O)C[C@H]1O[C@H](CO)[C@H](NS(=O)(=O)c2ccccc2)C=C1,0.771185569,0.854063103,0.812624336,1.008936854,0.951481723,0.980209289,1.014208699,1.004772559,1.009490629,0.944067366,1.011809246,0.977938306,,
BRD-K11542745,CO[C@@H]1CN(C)C(=O)c2cc(ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C1CC1,0.170144899,1.455284099,0.812714499,1.014066284,1.039584415,1.026825349,0.985661327,0.990438815,0.988050071,0.994421562,0.998432338,0.99642695,,
BRD-K73755432,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2)NS(=O)(=O)C,0.83732068,0.788146172,0.812733426,1.1282872,1.040899874,1.084593537,0.985405359,1.034727503,1.010066431,0.966576863,0.980291622,0.973434243,,
BRD-K45600953,NNc1ccc2c([nH]nc2c1)N,0.827792196,0.797743216,0.812767706,0.951485746,1.129170498,1.040328122,1.021348297,1.015698642,1.018523469,0.881577175,0.912246399,0.896911787,,
BRD-K13843533,CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(c3c(c(c2C1)O)C(=O)c1ccccc1C3=O)O,0.783869212,0.841733481,0.812801347,0.568790729,0.473366079,0.521078404,0.869236873,0.848479196,0.858858034,0.837727387,0.858034965,0.847881176,,
BRD-A17663559,Cc1ccc(cc1)N1CC[C@@H](CN)C1,0.928768988,0.696994195,0.812881591,1.014406071,1.011857253,1.013131662,0.986142072,0.97948721,0.982814641,0.962979433,0.951426195,0.957202814,,
BRD-K46726368,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1cccc(c1)Oc1ccccn1,0.788166381,0.837648469,0.812907425,1.032827795,1.012392593,1.022610194,0.994929687,0.999984499,0.997457093,0.908591071,0.919918336,0.914254704,,
BRD-K15753166,OCc1ccc(cc1)CO[C@H]1C[C@H](C=C(O1)C(=O)Nc1ccccc1)c1ccc-2c(c1)Cc1ccccc12,0.814038929,0.81184971,0.812944319,1.049250175,1.058513537,1.053881856,1.020220426,1.002012411,1.011116419,0.950144518,0.897630137,0.923887328,,
BRD-K56716331,C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)c1ccncc1,0.792995661,0.83291705,0.812956355,1.100377631,1.035658209,1.06801792,1.032886585,1.018428379,1.025657482,0.977493501,1.060109569,1.018801535,,
BRD-K28909854,C[C@H]1CCCCO[C@@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc2c(c1)OCO2,0.788345468,0.837567808,0.812956638,1.279806652,1.157050822,1.218428737,0.96786242,0.973632187,0.970747304,1.00776115,1.000024663,1.003892907,,
BRD-K65064082,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F,0.731775659,0.894338182,0.81305692,1.006816763,1.032996145,1.019906454,1.01099324,1.00595605,1.008474645,0.972239311,0.989510103,0.980874707,,
BRD-K12493093,CCCN(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)Nc1ccc2c(c1)OCO2,0.827083448,0.799174988,0.813129218,1.05699405,1.052843229,1.05491864,1.042191058,1.041092882,1.04164197,0.943922729,1.003822412,0.973872571,,
BRD-K14831338,C[C@@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccc(cc2)Cl)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1ccccc1,0.830403062,0.795884578,0.81314382,1.052429826,0.94528284,0.998856333,1.078790681,1.180897084,1.129843883,1.040430324,1.067349882,1.053890103,,
BRD-K31170746,CCOc1nc2c(ncnc2n1CC)N,0.820372124,0.80600338,0.813187752,1.071749811,1.063102848,1.067426329,1.000573595,0.996516813,0.998545204,1.002400826,0.972389907,0.987395367,,
BRD-K36854002,CC(C)NC(=O)N(C)C[C@@H]1Oc2ccc(cc2CC(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)CCC(F)(F)F,0.834163334,0.792267366,0.81321535,1.021765481,1.084676774,1.053221128,0.981841338,0.986543214,0.984192276,1.007681823,1.027193535,1.017437679,,
BRD-K04728309,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C1CCCCC1,0.790435107,0.836058784,0.813246946,1.011682158,0.996370708,1.004026433,1.004672716,1.005475522,1.005074119,1.025404668,0.989136651,1.00727066,,
BRD-K09670011,C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,0.796421705,0.830218718,0.813320212,1.000259858,0.97829324,0.989276549,1.014207277,0.9836483,0.998927789,0.961123704,0.984187472,0.972655588,,
BRD-K09537212,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NC(=O)Nc1c(noc1C)C,0.797992953,0.828688006,0.81334048,0.994620104,1.028499722,1.011559913,1.020028281,1.006139449,1.013083865,0.925274614,0.978829139,0.952051877,,
BRD-K54685932,C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(c(c2)Cl)Cl)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1ccccc1,0.826969066,0.799724154,0.81334661,0.976274716,0.938576589,0.957425652,0.977648624,0.987558918,0.982603771,0.924332268,0.976333965,0.950333117,,
BRD-K98702849,COc1ccc(cc1)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NS(=O)(=O)c1c(noc1C)C,0.839924118,0.786775362,0.81334974,0.959630488,1.026724857,0.993177672,0.988337377,0.998687021,0.993512199,1.017584513,1.01893114,1.018257827,,
BRD-K22630935,C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.835745339,0.791184914,0.813465126,0.817169508,0.760025397,0.788597452,0.989756624,0.998564463,0.994160543,0.620302623,0.864573541,0.742438082,,
BRD-K90505901,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NS(=O)(=O)c1ccc(cc1)F,0.905801849,0.721144988,0.813473418,0.894300979,0.604022196,0.749161587,0.278076262,0.214356034,0.246216148,0.816843124,0.937250649,0.877046887,,
BRD-K26989966,CCCC1=C(CNC(=O)c2cc(cc3n(ncc23)C(C)C)-c2ccc(nc2)N2CCN(CC2)C(C)C)C(=O)NC(=C1)C,0.750782118,0.876277935,0.813530026,0.870973461,0.734270018,0.80262174,0.973941255,0.926235316,0.950088286,0.631978084,0.810506962,0.721242523,,
BRD-K89854112,OC1CCOCC1,0.797878996,0.829248737,0.813563866,1.025284849,1.016892667,1.021088758,1.002407291,1.004527567,1.003467429,1.043743425,1.029115578,1.036429502,,
BRD-K64776827,CCS(=O)(=O)N1C[C@]2(CCN(CC2)C(=O)Nc2c(noc2C)C)c2c(n(c3cc(ccc23)OC)C)[C@@H]1CO,0.822369683,0.804781334,0.813575509,1.048684507,1.061266958,1.054975732,0.992392049,1.021214352,1.006803201,1.033658073,0.994099606,1.01387884,,
BRD-K50140823,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2)C#Cc1ccccc1F,0.828521716,0.798742328,0.813632022,0.941107795,0.920343706,0.93072575,0.990567658,0.986739558,0.988653608,0.987763581,0.976262884,0.982013233,,
BRD-K02389416,O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)S(=O)(=O)c1cccc(c1)Cl)CC(=O)NCCCN1CCOCC1,0.824663778,0.802656245,0.813660012,1.005087181,1.022406575,1.013746878,0.981938417,0.981696966,0.981817692,1.044608474,1.029253855,1.036931165,,
BRD-K78404677,Cc1noc(c1C(=O)OCC(=O)NC1CC1)C,0.83831625,0.789054115,0.813685183,1.032155201,1.015487526,1.023821364,0.967511354,0.99997021,0.983740782,0.977362532,0.982298805,0.979830669,,
BRD-K51102529,Nc1nc(ncc1C(=O)O)C(F)(F)F,0.789762441,0.837782099,0.81377227,0.986482111,0.949112177,0.967797144,1.013779124,1.013724535,1.01375183,0.88103318,0.905899689,0.893466435,,
BRD-A51964809,CCCCN(CCCC)CC[C@@H](O)c1cc2c(cc(cc2c2cc(ccc12)C(F)(F)F)Cl)Cl,0.87578178,0.751822621,0.813802201,0.977200739,0.998185814,0.987693276,1.010929848,1.030778014,1.020853931,0.88830438,0.943853834,0.916079107,,
BRD-K79866677,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NS(=O)(=O)c1ccc(cc1)Cl,0.851523827,0.776429133,0.81397648,1.185637704,1.111407451,1.148522577,1.078585648,1.052848265,1.065716957,0.961950923,0.968265539,0.965108231,,
BRD-K60621917,OC[C@@H]1O[C@@H](CC(=O)NCc2ccncn2)C=C[C@H]1NC(=O)c1ccc(cc1)F,0.813787203,0.814240149,0.814013676,0.987746179,1.024092088,1.005919133,0.980410378,0.972460029,0.976435203,1.007031804,0.981741241,0.994386523,,
BRD-K15006730,C[C@H]1C/C=C/CO[C@@H](CN(C)S(=O)(=O)c2ccc(cc2)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccccc1,0.812857051,0.81525685,0.814056951,0.846347268,0.913862802,0.880105035,0.948599688,0.939880129,0.944239909,0.986066457,1.007179374,0.996622916,,
BRD-K00003532,CO[C@@H]1[C@H](O[P@@](=O)(S)OC[C@H]2O[C@H](C[C@@H]2O)n2cnc3c(ncnc23)N)[C@@H](CO)O[C@H]1N1C=CC(=O)NC1=O,0.843695231,0.784600389,0.81414781,0.834837705,0.871806272,0.853321988,0.777018246,0.724155633,0.75058694,0.114396846,0.327972045,0.221184446,,
BRD-K86467978,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccc(cc2)Cl)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)F,0.771871024,0.856522523,0.814196774,1.018466371,0.991561585,1.005013978,1.019624359,1.023329989,1.021477174,1.028086673,0.992947573,1.010517123,,
BRD-K58547126,CC(C)(C)Oc1ccc(cc1)O,0.837475968,0.790975718,0.814225843,1.011815353,1.013227619,1.012521486,1.001953033,0.996133099,0.999043066,0.964896513,1.010435911,0.987666212,,
BRD-K09489693,NC1=CC(=O)N=C2NNC(=S)N12,0.821461717,0.807081098,0.814271407,1.111214061,1.058385702,1.084799881,0.990518363,0.976013773,0.983266068,1.024309459,1.027663896,1.025986678,,
